Unnamed: 0,create_age(months),expiry_age(months),update_age(days),URL,Label,url_l,url_dot_qty,url_hyphen_qty,url_underline_qty,url_slash_qty,url_question_qty,url_equals_qty,url_at_qty,url_and_qty,url_exclamation_qty,url_tilde_qty,url_comma_qty,url_plus_qty,url_asterisk_qty,url_hashtag_qty,url_percent_qty,domain_length,domain_dot_qty,domain_hyphen_qty,path_length_qty,path_dot_qty,path_hyphen_qty,param_length,domain_in_ip,domain_has_client_server,domain_vowel_qty,tld_length
1012,4,8,63,http://appstore-thank-you.info/slotomania/...,,45,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,23,1,2,15,3,0,0,0,0,8,4
3970,159,33,74,http://greentealovers.com/...,,29,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,1,0,4,3,0,0,0,0,7,3
6654,-1,-1,-1,http://www.vajinismus.eu/pps/SPERROW%20PY/PY/1548ff1078fd38c5d70df1bd1...,,73,5,0,0,6,0,0,0,0,0,0,0,0,0,0,1,17,2,0,49,3,0,0,0,0,6,2
3031,175,5,644,http://www.rusbiz.com/...,,25,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,2,0,4,3,0,0,0,0,3,3
6512,30,6,383,http://bookkeepers.directory/mama/mama/0af42c585cba168c6ca0b08403443d2...,,73,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,1,0,45,3,0,0,0,0,8,9
4625,28,8,110,http://www.contoseroticosgifspornos.com/wp-admin/Yahoo...,,57,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,32,2,0,18,3,1,0,0,0,10,3
5387,-1,-1,-1,http://www.janderlinhares.com.br/secure/direct::https:/secure.account....,,73,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,3,0,41,5,0,0,0,0,6,6
1440,9,15,269,http://www.usglobalreit.com/wp-includes/theme-compat/login.jsp.htm...,,69,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,20,2,0,42,5,2,0,0,0,6,3
6773,186,6,243,http://www.raoscoffee.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,6,3
2144,159,9,85,http://www.hsngroup.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,3,3
5430,199,17,214,http://www.checkpointonline.co.uk/...,,37,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,3,0,4,3,0,0,0,0,8,5
1158,-1,-1,-1,http://math.nju.edu.cn/~zwsun/csz.htm...,,40,7,0,0,4,0,0,0,0,0,1,0,0,0,0,0,15,3,0,18,4,0,0,0,0,4,6
6067,175,17,5316,http://www.moshier.net/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,4,3
6430,44,4,230,http://www.iofferauctions.com/wp-admin/network/documents/0/b4ddd630a83...,,73,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,22,2,0,44,3,1,0,0,0,8,3
4680,79,5,231,http://www.ferozitech.com/css/Activate.html...,,46,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,21,4,0,0,0,0,5,3
6848,78,6,339,http://isaacsmarketinggroup.com/usa/usaa.com/contact/login/index.php...,,71,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,24,1,0,40,5,0,0,0,0,9,3
1578,11,1,283,http://forlab.pl/ch/index.php...,,32,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,1,0,16,4,0,0,0,0,2,2
431,-1,-1,-1,http://pp-secure-de.gq/user-login.php?cmd=_flow&SESSION=CwRybKhmpoB7gd...,,73,5,3,1,3,1,2,0,1,0,0,0,0,0,0,0,15,1,2,15,1,1,2,0,0,4,2
170,-1,-1,-1,http://secur.wellsfarg0.update.alfatatuagens.com.br/Usaa/...,,60,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,5,0,9,3,0,0,0,0,14,6
6511,246,54,627,http://www.businesswire.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,6,3
3688,-1,-1,-1,http://www.doctorfixit.com.au/usaa.com-sec-inet-auth-logon-ent-logon-l...,,73,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,22,3,0,44,4,7,0,0,0,7,6
3928,172,8,5226,http://www.rewardingresumes.com/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,7,3
3181,203,49,55,http://www.broadwaystars.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,5,3
5187,257,7,190,http://www.topix.com/rss/arts/theater.xml...,,44,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,2,0,24,4,0,0,0,0,3,3
4582,-1,-1,-1,http://yumero.tk/arc/lendin/SMILING/ebd8ac180d3803c24969a406fbef939c/...,,72,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,1,0,56,3,0,0,0,0,3,2
1996,-1,-1,-1,http://nedbint.co.za/i-netserv/internet-banking...,,50,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,13,2,0,30,3,2,0,0,0,4,5
2843,-1,-1,-1,http://www.luomus.fi/...,,24,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,3,0,0,0,0,4,2
202,203,37,8,http://www.visualfractions.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,7,3
2718,45,3,260,http://www.taylortea.com/wp-content/plugins/akismet/cehe/details.php...,,71,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,17,2,0,47,4,1,0,0,0,5,3
5719,-1,-1,-1,http://www.dinastiaacessorios.com.br/js/lib/x0drwxr-xr-x0x/adf5f2b198a...,,73,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,29,3,0,37,3,2,0,0,0,10,6
3698,-1,-1,-1,http://americanhumanist.org/Humanism/What_is_Humanism...,,56,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,20,1,0,29,3,0,0,0,0,8,3
4148,148,68,487,http://www.sidneyimports.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,5,3
971,174,18,392,http://www.sanmarcocoffee.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,7,3
2120,197,19,159,http://www.sciproof.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
864,44,16,268,http://www.cloverhillcapital.com/admin/garyspeed/9aa5dd4d761d14c2cdfed...,,73,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,2,0,41,3,0,0,0,0,7,3
6289,-1,-1,-1,http://www.amsta.leeds.ac.uk/Applied/CAGD.dir/PRIDE/index.htm...,,64,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,4,0,36,5,0,0,0,0,6,5
835,17,7,141,http://fiberglassmeshes.com/doc_drive/source/...,,48,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,20,1,0,21,3,0,0,0,0,6,3
3815,-1,-1,-1,http://www.dropbox0.tk/index.htm...,,35,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,13,4,0,0,0,0,2,2
4551,217,35,317,http://www.glenncurtiss.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,4,3
2696,3,9,3,http://fasonery.net/office15/...,,32,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,1,0,13,3,0,0,0,0,4,3
1927,252,24,32,http://www.blockbuster.com/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,4,3
4065,54,6,-1,http://fantonit.ru/rent/nv...,,29,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,1,0,11,3,0,0,0,0,4,2
492,56,4,-1,http://bmwclubavto.ru/p/p/Conflict/Resolution/www/PP-009-176-639-801/O...,,73,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,14,1,0,52,3,4,0,0,0,4,2
3708,-1,1,-1,http://www.ottolina.it/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,5,2
3850,-1,-1,-1,http://borwita.co.id/css/GD...,,30,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,2,0,10,3,0,0,0,0,5,5
1563,145,11,41,http://www.wrcoffee.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
4361,95,85,628,http://www.namoleague.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,7,3
3823,226,14,8,http://hiroba.dqx.jp.ixczl.usa.cc/...,,37,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,5,0,4,3,0,0,0,0,6,2
1446,96,36,32,http://md5.my-addr.com/...,,26,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,1,4,3,0,0,0,0,2,3
1519,-1,-1,-1,http://www.vajinismus.eu/pps/SPERROW%20PY/PY/9838934a621773927e11b4c4f...,,73,5,0,0,6,0,0,0,0,0,0,0,0,0,0,1,17,2,0,49,3,0,0,0,0,6,2
689,-1,-1,-1,http://www.inc-service-accounts.ml/webapps/20ccc/websrc...,,58,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,27,2,2,24,3,0,0,0,0,7,2
127,108,108,20,http://www.bloomsbythebox.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,5,3
3616,-1,-1,-1,http://hjartholm.no/blog/wp-includes/js/bookmark/ii.php?rand=13inboxli...,,73,5,1,0,7,1,1,0,0,0,0,0,0,0,0,0,12,1,0,36,1,1,1,0,0,3,2
892,201,3,291,http://www.marktwendell.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,4,3
1982,-1,-1,-1,http://accountservice-limitedaccount.ml/24581e8548e0fe171d3f39b6eceb21...,,73,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,32,1,1,34,3,0,0,0,0,12,2
2016,36,12,11,http://www.elmonkey.com/base64.php...,,37,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,14,4,0,0,0,0,4,3
4505,12,24,1,http://www.hellooyun.com/php/ww2usaa/www32ew/us54/1netlgn/78498d346669...,,73,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,2,0,49,3,0,0,0,0,5,3
815,7,5,214,http://cqdj120.com/dbd5b94c7985e3c8bdacf9ec5ac637b8...,,54,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,36,3,0,0,0,0,1,3
1385,194,22,822,http://www.floralartmall.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,5,3
4739,217,47,614,http://www.calantilles.com/Products/prod14.html...,,50,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,2,0,24,4,0,0,0,0,5,3
6164,-1,-1,-1,http://jfreshphotography.com.au/wp-file/acfd1dedc6a7ee1d365d9be78a49ac...,,73,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,24,2,0,42,3,1,0,0,0,7,6
6364,263,1,269,http://kkreations_0.tripod.com/...,,34,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,7,3
4158,226,14,8,http://hiroba.dqx.jp.icurl.usa.cc/account/app/svc/login.html...,,63,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,5,0,30,4,0,0,0,0,7,2
2658,6,6,196,http://www.boleodancestudio.com/~ugautosh/images/css/db2016/index.html...,,73,6,0,0,7,0,0,0,0,0,1,0,0,0,0,0,24,2,0,42,4,0,0,0,0,9,3
6540,211,5,197,http://www.moneypark.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,4,3
5258,-1,-1,-1,http://www.aman.edu.my/templates/BRA-2016/homeB/iSelect3.php...,,63,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,15,3,0,41,4,1,0,0,0,4,6
3457,95,1,264,http://terrybrennen.com/wp-includes/fonts/sap/...,,49,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,16,1,0,26,3,1,0,0,0,4,3
6254,106,50,285,http://theconroysflorist.com/hope/update.htm...,,47,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,1,0,19,4,0,0,0,0,6,3
731,196,8,77,http://www.antiqueradioknobs.com/...,,36,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,2,0,4,3,0,0,0,0,9,3
2774,109,11,398,http://www.premierleague.com/en-gb/clubs/profile.overview.html/liverpool...,,75,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,21,2,0,47,5,1,0,0,0,8,3
5307,-1,-1,-1,http://sachitgupta.me/wp-content/Google...,,42,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,21,3,1,0,0,0,5,2
3910,2,10,61,http://safetem.com/fcid/login.php?cmd=login_submit&amp;id=876f529b656a...,,73,5,0,1,4,1,2,0,1,0,0,0,0,0,0,0,11,1,0,15,1,0,2,0,0,4,3
629,199,5,237,http://www.boundary-element-method.com/...,,42,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,31,2,2,4,3,0,0,0,0,9,3
1966,203,61,4,http://cafelasemeuse.com/...,,28,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,3,0,0,0,0,8,3
2816,209,43,396,http://jobsearch.about.com/od/resumes/a/aa040801a.htm...,,56,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,2,0,30,4,0,0,0,0,7,3
3790,275,25,916,http://money.cnn.com/...,,24,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,3,0,0,0,0,3,3
3884,25,23,33,http://gourmetfinales.com/...,,29,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,1,0,4,3,0,0,0,0,7,3
6375,191,36,373,http://www.dickrutan.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,4,3
887,-1,-1,-1,http://web-maintenance-account-page.esy.es/...,,46,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,35,2,3,4,3,0,0,0,0,13,2
5639,252,12,375,http://www.gmacfs.com/...,,25,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,2,0,4,3,0,0,0,0,2,3
1556,106,2,294,http://www.eddiebsbbq.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,4,3
575,226,14,8,http://hiroba.dqx.jp.ixcel.usa.cc/...,,37,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,5,0,4,3,0,0,0,0,7,2
849,226,14,8,http://secure.square.logindqx.usa.cc/account/app/svc/login.html...,,66,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,4,0,30,4,0,0,0,0,10,2
6837,9,15,285,http://gotmilkpharmacy-cc.com/admin/gdoc/c41ae7f21ca577cd891f3b3bcc747...,,73,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,22,1,1,44,3,0,0,0,0,5,3
1674,165,3,58,http://www.slrecords.us/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,3,2
6617,-1,-1,-1,http://www.hrs.co.nz/...,,24,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,0,4,3,0,0,0,0,1,5
795,157,11,1136,http://www.sustainablecup.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,7,3
776,52,92,368,http://www.algolia.com/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,5,3
2289,44,4,50,http://dynamicmegasoft.com/aol/index.htm...,,43,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,1,0,17,4,0,0,0,0,6,3
509,189,3,28,http://www.chocolatesonbroadway.com/...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,3,0,0,0,0,9,3
4264,159,45,244,http://www.allaboutcircuits.com/vol_4/chpt_7/index.html...,,58,6,0,2,5,0,0,0,0,0,0,0,0,0,0,0,24,2,0,27,4,0,0,0,0,8,3
158,196,8,129,http://www.choiceorganicteas.com/...,,36,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,2,0,4,3,0,0,0,0,9,3
2628,253,11,36,http://www.dunkindonuts.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,5,3
1123,-1,-1,-1,http://www.lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impo...,,73,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,28,2,0,38,3,0,0,0,0,9,2
3518,-1,-1,-1,http://www.eli.sdsu.edu/courses/fall95/cs660/...,,48,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,3,0,25,3,0,0,0,0,5,3
2778,191,13,487,http://www.sweetanniesrose.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,8,3
1484,-1,-1,-1,http://hjartholm.no/blog/wp-includes/js/bookmark/index.php?n\x1774256418&...,,76,5,1,0,7,1,0,0,1,0,0,0,0,0,0,0,12,1,0,39,1,1,0,0,0,3,2
5215,-1,-1,-1,http://euphony.uchicago.edu/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,9,3
6683,201,3,295,http://www.joannasheen.com/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,6,3
424,120,41,476,http://www.christmasbyzenith.com/wp-includes/Thanks.php...,,58,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,25,2,0,26,4,1,0,0,0,5,3
2880,182,10,838,http://careerpowerresume.com/...,,32,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,1,0,4,3,0,0,0,0,9,3
2802,42,42,548,http://www.swm-as.com/invest/share/2015...,,42,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,14,2,1,21,3,0,0,0,0,2,3
4229,-1,-1,-1,http://www.lib.berkeley.edu/SSEAL/SouthAsia/afghan.html...,,58,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,3,0,31,4,0,0,0,0,6,3
2151,70,2,534,http://mcs-sterilisation-bordeaux.com/js/lib/barcly.php...,,58,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,30,1,2,21,4,0,0,0,0,11,3
1185,87,9,83,http://www.springer.com/computer?SGWID=0-146-0-0-0...,,53,5,4,0,3,1,1,0,0,0,0,0,0,0,0,0,16,2,0,9,0,0,1,0,0,3,3
720,231,9,104,http://www.tesorosdetaxco.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,7,3
1960,2,10,69,http://www.bchile-perfilamiento.com/Personal/bchile-perfilamiento/Proc...,,73,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,28,2,1,38,3,1,0,0,0,9,3
3582,-1,-1,-1,http://paypal.confirm-information.name/info/...,,47,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,31,2,1,9,3,0,0,0,0,11,4
6268,233,7,202,http://www.redrosetea.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,6,3
5835,278,10,63,http://www.chrysler.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,2,3
382,8,16,256,http://www.eumundi-style.com/wp-includes/images/Zone1/login.php?.porta...,,73,7,2,0,6,1,0,0,0,0,0,0,0,0,0,0,21,2,1,35,1,1,0,0,0,6,3
1590,217,64,4,http://linuxsecurity.com/...,,28,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,3,0,0,0,0,6,3
3990,-1,-1,-1,http://www.esel-on-tour.de/Mark/verification.php...,,51,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,19,2,2,25,4,0,0,0,0,6,2
5841,200,4,676,http://www.searchengineshowdown.com/...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,3,0,0,0,0,8,3
1898,187,77,245,http://en.wikipedia.org/wiki/Prandtl%E2%80%93Glauert_singularity...,,67,5,0,1,4,0,0,0,0,0,0,0,0,0,0,3,16,2,0,44,3,0,0,0,0,7,3
327,-1,-1,-1,http://futurebusinessexpo.com.au/blogger/Secured...,,51,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,2,0,19,3,0,0,0,0,11,6
323,210,6,587,http://www.thesoapbar.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,5,3
5619,122,22,688,http://www.historicalkits.co.uk/Manchester_United/Manchester_United.htm...,,74,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,24,3,0,43,4,0,0,0,0,7,5
5603,-1,-1,-1,http://www.humanities.mcmaster.ca/~peace/...,,44,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,26,3,0,11,3,0,0,0,0,8,2
2950,225,99,488,http://www.musicstack.com/...,,29,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,0,0,0,0,4,3
3258,15,9,78,http://nirrmaan.com/pub/usaa_com/usaa_com/inetlogon/servelet_usaa...,,68,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,12,1,0,49,3,0,0,0,0,4,3
5568,184,8,111,http://www.onceinabloom.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,7,3
6487,35,1,347,http://repaire-discoversy-eswal.fulba.com/index.htm...,,54,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,34,2,2,13,4,0,0,0,0,12,3
1937,171,9,51,http://www.freeprogrammingresources.com/frcomplr.html...,,56,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,2,0,17,4,0,0,0,0,10,3
578,164,4,601,http://www.moviesandgamesonline.co.uk/...,,41,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,3,0,4,3,0,0,0,0,11,5
784,233,7,214,http://www.ipl.org/div/farq/...,,31,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,2,0,13,3,0,0,0,0,2,3
6078,81,3,134,http://old.cincinnaticleaning.net/obama/0b4d5ac05a1f6ded9a951bcbb6eac2...,,73,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,2,0,40,3,0,0,0,0,9,3
3302,16,8,125,http://tediindia.com/as/impots.gouv.fr/390d9b2fa8e16ca4eb411293ae9a2ab...,,73,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,1,0,53,5,0,0,0,0,6,3
6798,99,9,96,http://www.snowsbbq.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,2,3
5,-1,-1,-1,http://notification-account.com.smk-diponegoro.sch.id/...,,57,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,46,4,2,4,3,0,0,0,0,16,6
496,-1,-1,-1,http://www.wisdom.weizmann.ac.il/~yakov/thebook.pdf...,,54,8,0,0,4,0,0,0,0,0,1,0,0,0,0,0,25,4,0,22,4,0,0,0,0,7,5
2150,-1,-1,-1,http://www.onlinedrankwinkel.nl/js/usaa-secure/usaa-secure/usaa/ineten...,,73,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,24,2,0,42,3,2,0,0,0,6,2
6790,203,37,94,http://www.topmargin.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,4,3
4846,150,6,140,http://www.mgmtarticles.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,4,3
1444,160,8,61,http://enkaycondominiums.com/...,,32,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,1,0,4,3,0,0,0,0,8,3
6070,61,23,83,http://www.dionisgmskincare.com/Default.asp...,,46,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,15,4,0,0,0,0,7,3
3242,108,12,5,http://sudharma.epapertoday.com/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,9,3
4276,74,10,68,http://se14th.aamcocentraliowa.com/~wendydel/wp-includes/editedwells/...,,72,5,1,0,6,0,0,0,0,0,1,0,0,0,0,0,27,2,0,38,3,1,0,0,0,10,3
6602,-1,-1,-1,http://appleid.apple.com-subscriptions.manager542851060.bertovic.com.a...,,73,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,66,9,1,0,-1,-1,0,0,0,18,0
5284,218,3,286,http://www.stickyfingers.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,4,3
1642,41,7,503,http://www.glosin-group.com/wp-content/themes/...,,49,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,20,2,1,22,3,1,0,0,0,5,3
5402,217,11,44,http://www.bellalunaboutique.bizhosting.com/...,,47,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,3,0,4,3,0,0,0,0,13,3
2373,66,6,487,http://www.mobigral.com/vendors/shells/personal-update/index.php...,,67,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,16,2,0,44,4,1,0,0,0,4,3
2818,169,23,74,http://www.militaryexits.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,6,3
1650,-1,-1,-1,http://www.idealterm.com.br/operation/mgs/es/...,,48,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,3,0,21,3,0,0,0,0,5,6
2208,161,7,236,http://www.habitatfilmclub.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,6,3
6624,171,33,1996,http://www.carolinacoffeecompany.com/...,,40,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,2,0,4,3,0,0,0,0,10,3
4707,-1,-1,-1,http://toriabeauty.ro/minn/index.php...,,39,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,18,4,0,0,0,0,7,2
3426,15,9,84,http://egyptmet.com/apple.it/user12-italy.apple...,,50,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,12,1,0,31,5,1,0,0,0,3,3
3372,-1,-1,-1,http://www.inter-wein.de/...,,28,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,1,4,3,0,0,0,0,5,2
269,-1,-1,-1,http://www.aeep.com.au/SGD/pvalidate.html...,,44,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,3,0,22,4,0,0,0,0,6,6
2305,5,7,150,http://www.areteitech.com/vowll/Gdoccc/...,,42,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,2,0,17,3,0,0,0,0,6,3
2824,226,14,213,http://hiroba.dqx.jp.imxzl.usa.cc/account/app/svc/login.html...,,63,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,5,0,30,4,0,0,0,0,6,2
1462,158,46,2041,http://www.potto.org/...,,24,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,3,0,0,0,0,3,3
